age,gender,height_cm,weight_kg,waist_cm,neck_cm,hip_cm,sleep_hours,workouts_per_week,daily_calories,activity_level,fitness_goal,body_fat_percentage
19,male,169.9,84.6,91.3,36.5,101.7,6.9,1,2369,sedentary,muscle_gain,23.34
23,male,166.3,86.2,87.7,31.5,98.7,6.8,6,3584,active,muscle_gain,26.49
16,male,180.1,91.8,103.9,32.4,98.0,7.4,0,2679,sedentary,muscle_gain,21.44
22,male,152.6,59.4,96.4,33.2,96.9,4.4,5,2118,active,fat_loss,19.47
27,female,168.3,77.8,106.2,29.4,107.3,6.1,1,2269,light,maintain,22.97
25,female,156.1,71.9,76.1,31.9,96.9,8.2,4,1831,light,fat_loss,24.96
23,male,169.8,95.9,89.7,38.1,105.1,5.9,3,2627,light,maintain,29.0
25,male,179.5,63.0,73.8,31.2,90.3,6.1,2,1887,sedentary,maintain,13.01
27,male,187.4,93.8,87.7,31.8,90.7,6.5,5,2823,light,muscle_gain,22.06
28,female,160.7,40.4,87.5,29.6,94.0,7.6,4,1964,moderate,muscle_gain,9.01
24,female,147.6,58.4,96.3,28.0,109.4,5.7,4,1546,moderate,fat_loss,21.49
21,male,188.9,97.5,90.5,35.3,100.9,6.9,1,2074,sedentary,fat_loss,21.42
16,male,174.8,69.9,96.2,35.8,100.4,8.0,7,2454,moderate,muscle_gain,14.93
26,male,171.7,45.8,97.0,34.1,82.3,7.2,4,1749,active,fat_loss,8.42
24,female,164.6,63.4,111.5,30.2,98.7,6.1,3,1509,moderate,fat_loss,17.4
23,female,161.7,64.7,86.8,28.4,100.8,8.0,2,1826,light,maintain,18.78
19,male,171.7,74.9,80.6,33.5,93.9,6.8,2,1758,sedentary,fat_loss,18.66
26,male,168.6,59.7,92.5,33.5,89.9,7.3,4,1944,active,fat_loss,14.98
21,male,184.0,73.5,82.0,31.5,79.7,6.4,2,2016,light,fat_loss,14.68
22,female,158.2,60.4,104.8,30.2,90.7,7.8,5,2334,light,muscle_gain,17.82
22,female,158.6,54.2,87.2,29.8,99.7,6.6,6,2207,moderate,muscle_gain,14.72
24,male,173.8,82.4,84.3,31.9,100.0,7.2,2,3034,light,muscle_gain,22.05
17,male,184.8,78.7,85.3,35.4,93.4,5.3,5,3044,moderate,muscle_gain,15.36
25,male,166.1,54.3,97.2,31.6,89.6,8.4,2,1472,sedentary,fat_loss,13.17
19,male,166.0,67.8,88.4,34.6,93.3,8.2,3,2739,moderate,muscle_gain,17.7
19,female,160.4,63.0,83.6,29.2,96.7,5.8,7,2318,active,fat_loss,17.55
26,male,164.1,78.1,106.7,37.0,100.1,8.2,5,3142,active,maintain,24.58
18,female,175.5,79.3,81.4,32.8,103.1,5.7,5,2573,active,fat_loss,18.84
26,male,182.8,67.7,90.4,34.8,89.9,5.6,7,2608,active,fat_loss,14.09
22,male,159.5,74.4,96.5,37.1,93.3,6.8,3,2304,light,muscle_gain,23.95
16,male,174.8,55.8,73.7,32.6,84.1,7.2,3,2087,active,fat_loss,9.39
28,male,180.5,77.6,94.8,34.3,97.2,7.6,6,3177,active,muscle_gain,18.82
23,male,171.8,81.4,79.4,35.4,95.1,6.9,3,2926,light,muscle_gain,22.18
24,female,156.5,72.5,98.2,31.4,111.5,6.1,2,2241,light,maintain,24.84
27,male,170.2,92.0,80.4,35.6,96.9,8.0,2,1678,sedentary,fat_loss,28.12
29,male,166.1,74.7,96.9,36.2,96.8,6.6,6,2961,moderate,muscle_gain,22.96
23,male,172.5,68.8,101.1,30.2,88.1,7.5,5,3063,moderate,muscle_gain,16.84
25,male,170.1,77.3,98.6,35.0,95.6,7.9,2,2192,light,fat_loss,21.61
24,female,159.2,63.2,92.5,28.0,97.6,6.5,3,1986,light,muscle_gain,19.24
20,female,173.4,62.7,87.7,28.7,84.5,6.7,4,2322,moderate,maintain,13.42
16,male,183.1,83.8,84.2,31.4,87.2,7.8,0,2357,sedentary,muscle_gain,17.47
23,female,162.2,79.6,104.7,33.4,102.1,7.8,4,2355,active,maintain,25.4
28,female,155.3,63.7,83.0,29.2,100.6,6.5,1,2464,light,muscle_gain,21.93
25,female,161.4,85.7,79.6,31.8,118.4,7.0,2,1543,sedentary,fat_loss,29.03
17,male,167.9,61.4,96.7,34.3,91.8,5.8,3,1774,sedentary,maintain,13.85
27,male,173.9,64.7,82.0,31.9,101.2,6.5,4,2313,active,fat_loss,15.68
21,male,169.0,69.3,80.5,32.5,97.1,8.1,7,3390,active,muscle_gain,17.75
16,female,159.3,73.2,75.6,32.4,104.6,5.6,0,2318,sedentary,muscle_gain,22.09
27,female,169.4,69.5,85.2,31.1,98.0,8.7,1,1703,sedentary,maintain,19.07
18,male,164.6,73.3,89.2,36.1,101.1,8.8,2,2252,light,maintain,20.41
30,male,175.4,89.0,92.4,32.6,94.3,5.8,4,2042,sedentary,fat_loss,25.41
27,female,159.7,48.0,99.5,31.6,95.9,6.0,4,2146,moderate,muscle_gain,12.59
21,female,166.2,78.9,95.3,32.1,100.6,7.1,2,1696,sedentary,fat_loss,22.91
24,male,161.0,72.0,88.1,35.6,96.3,6.6,3,2257,light,muscle_gain,22.65
33,female,154.3,61.2,88.0,29.5,105.2,8.0,0,1899,light,muscle_gain,22.24
27,male,169.2,53.6,95.1,33.4,88.4,7.7,2,1429,light,fat_loss,12.48
23,male,168.6,66.5,102.7,33.7,92.5,7.0,2,2346,light,maintain,17.16
35,male,179.9,86.7,91.3,30.7,93.2,5.8,1,2512,sedentary,muscle_gain,24.0
23,female,147.7,49.5,85.3,32.8,101.7,6.8,2,1741,sedentary,muscle_gain,16.32
25,female,154.5,66.5,80.1,30.1,105.0,9.4,0,1564,sedentary,maintain,22.98
18,male,170.6,84.1,75.5,35.1,96.4,7.4,1,2646,sedentary,muscle_gain,22.62
16,male,175.6,74.5,96.7,34.4,88.5,8.2,6,3379,active,muscle_gain,16.47
21,male,179.3,78.7,95.8,34.9,94.5,7.3,4,1837,light,fat_loss,18.01
22,male,177.8,79.5,95.8,33.6,95.4,8.5,4,2228,light,fat_loss,19.04
23,male,168.7,74.5,88.7,30.9,90.7,7.0,1,1557,sedentary,fat_loss,20.5
16,male,180.5,63.0,104.1,32.8,90.3,8.1,4,2055,moderate,fat_loss,10.68
25,male,165.6,58.8,85.2,33.7,91.4,7.7,6,2374,active,fat_loss,15.28
18,male,166.8,69.2,99.6,33.2,92.0,7.1,3,2610,moderate,muscle_gain,17.79
25,male,171.1,82.7,89.6,34.9,95.8,6.9,6,2939,moderate,muscle_gain,23.45
26,female,149.3,58.8,83.9,28.3,103.3,5.6,5,1482,moderate,fat_loss,21.43
20,male,163.8,80.0,95.9,35.1,98.3,6.7,2,2328,light,muscle_gain,24.18
18,female,172.0,53.0,94.1,28.1,99.5,9.2,5,2560,active,maintain,9.44
29,female,149.0,48.2,93.6,30.6,95.2,8.6,2,1571,moderate,fat_loss,16.52
26,male,169.0,92.8,90.8,36.6,99.6,7.1,0,2661,sedentary,muscle_gain,28.77
23,male,179.7,72.1,89.6,32.1,89.5,6.4,0,1941,light,fat_loss,15.88
29,male,166.4,59.7,113.9,33.4,92.2,8.0,4,2292,light,muscle_gain,16.34
22,male,188.0,83.9,101.8,34.4,94.9,7.4,1,2881,sedentary,muscle_gain,17.35
19,male,170.8,92.5,97.2,35.9,94.5,7.3,7,2415,moderate,fat_loss,26.22
17,male,173.0,69.2,91.1,30.8,95.1,6.9,2,1694,sedentary,fat_loss,15.46
22,male,182.8,86.2,100.1,33.3,103.8,8.2,6,2814,moderate,maintain,19.82
25,male,173.2,75.1,95.2,37.5,94.7,7.1,6,2175,active,fat_loss,19.59
28,male,180.3,58.4,90.3,34.5,85.2,7.6,2,2508,light,muscle_gain,11.8
22,female,160.6,66.0,87.0,31.6,100.6,6.2,1,2170,light,muscle_gain,19.57
27,male,168.9,63.9,89.2,33.5,90.8,6.3,3,2152,moderate,fat_loss,16.89
21,male,174.8,78.5,70.0,32.3,92.8,5.9,5,2837,moderate,muscle_gain,19.46
18,female,156.0,75.2,92.1,29.6,111.4,7.6,1,1840,sedentary,muscle_gain,25.02
16,male,177.4,72.7,85.1,32.6,85.8,7.2,3,2057,light,fat_loss,15.2
20,female,151.1,52.5,105.9,29.3,93.2,5.8,4,1609,moderate,maintain,15.99
16,male,179.4,102.6,90.2,32.9,105.2,7.2,7,3881,active,muscle_gain,25.73
31,male,175.3,66.3,78.1,34.7,97.0,7.1,1,2546,light,muscle_gain,16.82
24,female,145.0,42.7,89.5,30.9,102.7,5.5,0,1461,light,fat_loss,13.69
22,male,182.1,94.4,79.5,36.0,94.2,6.3,5,3270,active,fat_loss,23.02
30,male,166.1,68.9,94.7,35.3,100.2,7.1,3,2283,sedentary,muscle_gain,20.67
16,female,148.3,57.9,92.9,31.9,99.2,6.2,1,1791,sedentary,muscle_gain,19.07
21,female,163.5,83.6,99.6,31.7,104.8,6.6,6,2203,moderate,fat_loss,26.16
31,female,170.2,58.0,82.1,30.9,98.1,6.3,1,1971,sedentary,muscle_gain,14.96
21,male,164.3,65.5,90.3,33.8,95.3,5.6,2,2149,sedentary,muscle_gain,17.75
33,male,158.4,50.2,76.3,33.4,89.2,4.9,5,1283,moderate,fat_loss,15.4
26,female,155.7,61.4,97.0,30.7,104.8,5.8,4,2614,moderate,muscle_gain,20.17
28,male,177.8,71.2,95.2,31.0,85.4,8.8,2,2728,light,muscle_gain,17.27
28,male,161.9,53.2,95.0,33.6,90.1,5.9,2,2274,light,muscle_gain,14.6
22,female,159.8,64.9,90.0,30.5,111.0,6.7,5,2332,moderate,muscle_gain,19.36
20,male,174.9,75.9,94.1,31.7,94.1,6.9,4,3234,moderate,muscle_gain,18.17
21,male,164.8,50.2,106.0,29.5,91.5,8.8,2,2314,moderate,maintain,10.81
18,male,168.2,56.7,87.1,36.9,87.7,5.1,4,2055,moderate,maintain,11.99
22,male,172.6,73.7,91.4,35.2,91.9,6.3,4,2176,moderate,fat_loss,18.55
22,female,163.1,45.8,79.1,28.8,96.6,7.2,5,2443,active,muscle_gain,9.52
30,female,160.5,63.9,81.3,34.6,93.8,6.7,5,2220,moderate,maintain,20.47
25,male,173.0,88.5,91.0,36.2,96.4,6.7,1,2261,sedentary,maintain,25.03
33,male,174.8,79.0,101.0,32.0,96.5,7.2,6,2859,active,fat_loss,22.42
16,male,163.1,53.9,87.4,33.1,89.1,5.0,5,1938,active,fat_loss,11.79
17,male,173.5,77.4,87.6,34.3,95.8,6.8,2,2010,light,fat_loss,18.56
20,male,167.0,57.0,85.9,30.9,94.0,6.6,1,1865,sedentary,maintain,12.93
29,female,173.3,72.9,84.7,29.1,102.5,7.5,7,2436,moderate,maintain,19.6
22,male,177.1,73.0,92.9,32.6,94.0,5.1,2,2579,light,maintain,16.79
16,male,170.8,59.2,75.0,31.2,90.3,6.6,7,2263,moderate,fat_loss,11.83
21,female,159.7,69.1,102.8,34.1,100.6,6.9,2,1677,light,maintain,21.14
17,male,177.5,57.5,83.3,29.0,86.6,6.7,1,1687,sedentary,fat_loss,9.61
16,female,157.3,53.5,97.2,28.9,92.6,6.6,1,1200,sedentary,fat_loss,13.43
31,male,174.8,61.1,77.3,35.2,91.4,6.6,5,2304,active,fat_loss,14.93
20,male,179.7,76.1,96.7,31.7,99.3,8.0,2,2792,sedentary,muscle_gain,16.68
23,female,169.9,83.4,96.7,31.1,105.5,7.4,6,3050,moderate,muscle_gain,23.76
22,male,160.3,73.0,93.8,34.3,92.7,6.3,3,1938,light,fat_loss,22.95
21,male,166.5,67.1,80.1,33.7,95.5,6.3,3,1884,light,fat_loss,17.68
18,male,170.5,73.7,92.5,31.4,99.1,6.1,2,2293,light,maintain,18.36
21,female,160.1,65.3,78.2,31.0,102.0,7.9,2,1525,light,fat_loss,19.2
24,male,174.5,88.4,87.5,35.7,97.5,6.4,2,3307,moderate,muscle_gain,24.16
28,male,166.4,51.7,100.3,30.2,93.4,5.8,2,1633,moderate,fat_loss,12.65
26,female,146.3,62.4,98.0,31.8,108.3,7.1,1,1200,sedentary,fat_loss,24.76
17,female,145.0,47.5,90.2,29.1,99.4,7.3,1,1200,light,fat_loss,14.82
26,male,171.9,75.7,80.3,28.0,93.8,6.6,4,2687,moderate,muscle_gain,20.52
24,male,167.3,72.9,96.5,34.5,97.5,6.9,6,2835,moderate,muscle_gain,20.57
19,male,165.0,73.0,90.2,35.4,100.2,6.9,1,2189,light,fat_loss,20.35
23,male,171.1,90.6,70.0,35.5,98.8,7.3,4,2915,moderate,maintain,26.23
25,male,172.2,61.7,97.8,34.3,91.0,7.2,1,1494,sedentary,fat_loss,14.52
22,male,171.4,84.4,89.8,33.9,95.8,6.4,1,2381,sedentary,muscle_gain,23.33
24,male,183.6,78.0,102.0,36.7,100.2,7.5,2,2142,moderate,fat_loss,17.09
18,male,171.1,65.9,79.0,31.6,93.7,6.1,5,2447,moderate,maintain,14.95
31,female,154.0,72.0,70.0,31.2,101.1,5.8,4,1551,moderate,fat_loss,27.36
16,male,177.7,88.5,92.8,33.8,102.6,7.3,0,2696,sedentary,muscle_gain,21.11
25,female,163.8,58.3,92.9,28.4,102.9,7.4,0,1908,light,muscle_gain,15.62
24,female,159.2,71.4,73.1,30.3,100.1,7.6,4,2140,moderate,muscle_gain,23.13
25,male,163.0,65.9,80.2,33.6,98.2,8.7,1,1599,sedentary,maintain,19.31
19,female,165.2,60.5,117.6,33.2,104.6,5.4,2,1628,light,fat_loss,14.77
27,female,155.1,52.6,86.9,31.2,97.6,6.3,4,1200,moderate,fat_loss,16.25
22,male,170.4,76.3,97.3,30.0,97.0,7.2,0,2243,sedentary,maintain,20.39
17,female,163.7,60.1,83.5,32.4,97.8,8.5,3,1743,light,maintain,14.62
17,male,172.9,79.0,70.0,32.1,100.1,6.7,1,2535,sedentary,muscle_gain,19.42
23,female,170.0,76.6,88.3,30.3,91.3,5.3,5,2881,active,muscle_gain,20.9
16,male,167.0,72.6,87.3,32.0,92.7,6.1,1,2395,sedentary,muscle_gain,18.72
30,male,168.4,90.7,86.0,36.6,100.8,6.8,1,2690,sedentary,muscle_gain,29.08
27,male,173.5,76.6,88.9,32.8,92.0,7.3,1,2023,sedentary,maintain,20.55
30,female,162.3,76.9,92.6,32.1,106.1,9.0,0,2108,sedentary,maintain,25.73
30,male,167.8,81.0,88.5,35.2,92.4,6.3,2,1930,sedentary,fat_loss,25.22
20,male,175.7,89.4,77.4,33.5,98.3,7.5,2,3035,moderate,muscle_gain,23.15
18,male,171.8,96.7,94.9,35.5,106.1,8.0,1,2653,sedentary,muscle_gain,27.26
16,male,168.7,52.6,70.5,33.6,94.8,6.5,2,1703,light,fat_loss,9.66
20,female,162.3,69.8,70.0,28.4,97.0,8.5,1,1737,sedentary,maintain,20.2
30,female,160.0,62.4,97.4,30.8,95.0,6.4,2,1709,light,muscle_gain,19.95
18,male,171.1,77.6,95.1,32.5,98.1,6.2,0,1674,sedentary,fat_loss,19.75
21,male,186.2,76.0,89.4,34.9,97.8,8.2,6,2808,moderate,muscle_gain,14.93
20,male,176.0,68.3,76.0,33.2,92.5,6.9,2,2146,moderate,fat_loss,14.86
24,male,162.7,51.9,82.9,32.5,91.1,5.9,3,1562,moderate,fat_loss,12.85
28,female,148.5,53.2,87.4,29.1,97.9,6.5,2,1848,sedentary,muscle_gain,19.19
16,female,152.7,60.2,74.0,31.2,101.2,6.2,5,2509,active,muscle_gain,18.46
16,male,172.0,67.6,82.6,34.6,86.7,6.5,3,2689,moderate,muscle_gain,14.9
29,male,167.9,67.8,96.5,32.1,93.7,7.1,2,1486,sedentary,fat_loss,19.33
25,male,186.2,76.5,104.3,33.3,93.7,6.5,4,2695,light,muscle_gain,16.03
21,male,164.1,56.4,85.8,33.7,83.2,8.7,4,2053,moderate,fat_loss,13.76
30,male,174.2,72.3,97.6,37.4,97.1,6.6,1,1911,light,maintain,19.29
16,female,159.8,66.8,70.9,31.0,105.5,6.8,3,1304,light,fat_loss,18.87
26,male,177.2,89.7,96.6,34.6,89.3,8.3,2,2633,moderate,maintain,24.06
22,female,165.8,58.6,82.0,28.1,95.0,8.1,2,1200,sedentary,fat_loss,14.44
25,male,180.8,74.8,93.1,33.1,91.4,7.4,7,2377,active,fat_loss,17.01
16,male,177.0,93.4,87.5,36.2,94.3,6.7,2,2708,sedentary,muscle_gain,23.26
21,male,167.1,57.0,103.2,31.2,88.3,8.4,0,2135,sedentary,muscle_gain,13.13
25,male,192.4,109.6,81.3,36.6,96.0,6.7,0,2654,sedentary,maintain,25.08
22,male,175.9,73.0,96.3,30.5,95.3,6.0,2,2613,light,muscle_gain,17.17
28,male,168.1,72.4,87.2,35.1,99.9,6.3,4,2422,active,fat_loss,20.99
27,female,166.2,63.5,88.4,30.8,102.9,7.4,7,1579,moderate,fat_loss,17.6
18,male,176.4,80.6,88.2,35.2,90.6,6.6,5,3271,active,muscle_gain,19.02
26,female,160.7,80.2,81.5,32.7,105.7,7.1,2,1734,light,fat_loss,27.05
18,female,168.2,68.6,89.9,30.9,95.1,6.1,2,1787,light,maintain,17.04
22,male,178.8,88.3,89.4,33.8,85.1,7.8,0,2862,light,muscle_gain,22.0
25,male,178.1,79.9,92.4,32.0,100.3,6.3,2,1912,sedentary,muscle_gain,19.78
18,male,166.1,57.5,90.8,33.1,91.3,6.0,6,2592,active,maintain,12.95
26,male,186.8,86.0,98.0,33.6,94.4,6.7,2,2275,light,fat_loss,19.36
20,female,163.5,64.4,99.2,33.3,109.3,5.8,2,1372,light,fat_loss,17.31
19,female,166.3,51.8,79.5,30.0,94.7,6.2,2,1948,light,maintain,10.65
25,male,172.3,76.3,98.7,34.2,96.2,6.1,3,2436,moderate,fat_loss,20.39
18,male,172.4,81.0,78.1,34.9,99.5,7.3,0,2541,sedentary,muscle_gain,20.64
18,female,173.0,80.6,95.9,29.4,101.6,6.2,6,2746,moderate,maintain,20.26
27,female,162.8,79.8,96.2,32.6,98.8,7.1,3,1785,moderate,fat_loss,26.14
22,male,156.7,68.3,70.9,32.6,98.4,6.7,5,2494,moderate,maintain,22.24
16,female,158.0,58.5,90.9,29.2,95.3,6.6,2,1568,sedentary,fat_loss,15.6
26,male,180.2,77.3,85.3,33.1,88.3,8.1,1,2262,sedentary,muscle_gain,18.35
20,male,160.3,71.4,82.4,35.5,96.2,5.4,3,1852,light,fat_loss,21.74
16,male,178.2,76.9,103.5,36.3,90.2,7.5,4,3057,active,muscle_gain,16.54
16,male,171.9,69.2,83.5,29.5,90.1,5.8,6,2676,active,fat_loss,15.58
26,female,166.8,58.0,81.9,29.0,103.2,6.2,2,1947,moderate,fat_loss,14.8
18,male,175.4,70.6,90.8,33.1,93.4,6.7,0,1698,sedentary,fat_loss,15.48
16,male,159.8,70.8,96.9,32.8,95.9,6.9,1,1684,sedentary,fat_loss,20.75
25,male,171.9,47.4,88.6,31.0,83.4,6.8,4,2300,moderate,muscle_gain,8.8
26,male,172.6,49.9,101.7,29.9,87.8,7.0,3,1915,sedentary,fat_loss,9.88
18,male,172.6,79.6,95.3,35.0,94.9,6.3,6,2171,moderate,fat_loss,20.0
26,male,162.4,60.2,70.0,31.2,88.2,4.8,2,1724,moderate,fat_loss,17.17
31,female,166.2,73.2,84.7,30.9,97.6,6.2,3,1714,light,fat_loss,22.73
28,male,179.4,95.9,84.4,36.3,102.6,7.5,4,2260,light,fat_loss,26.0
27,female,177.9,68.5,94.8,29.3,99.5,7.5,0,1978,sedentary,fat_loss,15.98
23,male,170.4,54.9,70.0,28.5,91.0,7.4,4,2638,light,muscle_gain,11.78
20,female,162.0,62.8,115.5,29.3,100.1,6.6,4,2430,moderate,muscle_gain,17.12
22,female,162.1,59.7,95.3,29.3,101.5,7.4,1,2225,light,muscle_gain,16.12
24,male,177.4,80.4,91.5,33.7,97.6,6.5,2,2029,sedentary,fat_loss,19.98
16,male,173.7,81.8,101.8,36.0,91.6,6.7,1,2474,sedentary,maintain,20.01
19,female,159.5,65.4,113.4,33.5,105.1,6.4,3,2088,sedentary,muscle_gain,19.02
16,male,174.7,71.6,98.7,32.2,94.2,7.8,4,2668,moderate,muscle_gain,15.63
23,female,157.8,68.5,99.5,29.5,98.4,4.5,4,1595,moderate,fat_loss,22.1
22,male,175.5,84.0,91.3,33.6,106.3,7.0,2,2298,light,fat_loss,21.59
19,male,164.6,64.2,88.6,32.7,94.9,6.9,5,2294,light,muscle_gain,16.61
26,male,165.9,76.3,85.2,31.5,93.7,7.2,0,1985,sedentary,fat_loss,23.05
17,female,167.5,52.6,81.7,28.2,101.8,7.0,1,2172,light,muscle_gain,10.21
19,male,178.7,91.4,83.1,33.9,102.0,8.1,1,1862,sedentary,fat_loss,22.52
26,female,150.6,54.9,76.5,28.4,103.0,6.8,5,1482,active,fat_loss,18.83
26,female,158.3,53.8,89.2,28.4,98.8,6.7,3,1200,sedentary,fat_loss,15.54
18,male,181.6,75.9,73.2,35.7,88.3,7.6,1,2233,light,fat_loss,15.56
23,male,158.1,70.8,91.9,34.6,100.5,5.6,0,1842,sedentary,fat_loss,23.08
18,male,162.9,58.0,89.6,32.0,94.7,6.2,4,1850,moderate,fat_loss,14.17
21,male,154.5,64.9,91.5,33.2,97.5,8.0,0,2142,sedentary,muscle_gain,21.26
23,female,166.6,73.9,84.8,30.8,98.7,7.0,6,2265,active,fat_loss,21.04
25,male,171.3,73.9,120.0,33.4,93.9,5.6,2,2520,sedentary,muscle_gain,19.77
23,male,178.8,65.4,103.6,34.6,90.1,9.3,2,2429,moderate,maintain,13.64
23,female,167.3,66.5,77.6,28.9,97.2,6.7,3,2230,moderate,maintain,17.6
17,male,179.2,67.2,92.3,31.8,97.5,6.4,0,2377,sedentary,muscle_gain,12.82
24,male,171.1,67.4,83.9,32.9,94.8,5.7,1,1405,sedentary,fat_loss,16.95
24,male,174.9,63.5,79.9,34.8,90.6,8.1,2,2674,light,muscle_gain,14.23
25,male,173.8,74.5,76.6,33.5,95.1,5.9,5,2624,moderate,maintain,19.15
19,female,161.8,48.6,94.3,28.8,99.2,6.4,6,2326,active,muscle_gain,10.45
26,male,183.8,85.9,83.2,32.4,93.4,7.2,2,1867,sedentary,fat_loss,20.29
16,male,160.6,71.7,99.7,35.2,95.5,5.1,4,2344,light,muscle_gain,20.84
20,male,171.5,87.4,99.9,33.9,96.0,7.7,1,1703,sedentary,fat_loss,24.06
21,male,173.4,61.6,103.7,33.8,94.3,6.2,0,2047,sedentary,muscle_gain,13.21
16,female,171.5,61.4,81.5,30.9,90.1,7.9,4,1649,moderate,fat_loss,12.53
21,male,169.2,77.5,94.8,35.3,99.0,7.2,3,1889,light,fat_loss,21.11
23,female,172.0,82.2,96.3,30.0,101.8,8.0,1,2514,sedentary,muscle_gain,22.43
16,female,162.0,52.9,85.3,29.0,98.0,6.9,7,2568,active,muscle_gain,11.67
20,male,171.5,63.5,82.3,34.3,92.0,7.8,4,2502,moderate,muscle_gain,14.31
16,female,155.9,59.9,106.1,33.9,103.3,7.4,2,1712,moderate,maintain,17.05
31,male,175.7,57.9,92.3,34.7,93.3,6.8,2,1744,sedentary,maintain,13.44
23,female,166.5,68.0,96.4,29.3,100.6,7.0,7,2966,active,muscle_gain,18.52
23,male,175.9,85.5,81.8,34.5,94.6,4.3,2,2886,moderate,maintain,22.25
23,male,172.8,72.0,77.8,34.9,90.3,6.4,3,1899,light,fat_loss,18.03
25,male,181.4,68.5,84.3,30.7,86.1,8.0,1,1770,sedentary,fat_loss,14.53
26,male,163.8,75.4,88.8,37.4,103.4,5.6,5,3016,active,maintain,23.5
16,female,162.8,68.5,79.4,30.2,97.9,6.4,4,1619,light,fat_loss,18.49
28,male,174.5,80.8,89.9,36.4,102.5,5.4,4,3053,moderate,maintain,22.08
28,male,177.8,58.6,73.1,34.2,90.3,5.1,5,2008,moderate,fat_loss,12.48
22,male,174.0,55.8,78.8,34.2,89.6,6.5,4,1793,moderate,fat_loss,10.98
21,female,154.0,59.0,96.7,30.5,100.4,7.3,3,1216,moderate,fat_loss,18.48
16,female,164.1,69.8,96.0,31.1,97.8,6.5,7,2850,active,muscle_gain,18.58
16,male,161.6,55.9,86.1,30.4,88.0,6.0,0,1830,sedentary,maintain,13.17
24,male,174.0,74.4,79.8,34.8,96.3,5.9,1,1627,sedentary,fat_loss,18.81
27,male,181.2,61.2,79.7,28.7,89.0,5.9,4,2196,moderate,fat_loss,12.38
25,female,166.1,61.8,86.3,29.4,105.8,6.5,4,1548,light,fat_loss,16.43
22,female,154.3,56.0,96.4,29.9,95.2,6.0,3,1447,moderate,fat_loss,17.09
31,male,169.7,72.6,99.3,35.1,93.5,7.7,5,2760,moderate,muscle_gain,21.18
27,female,156.5,43.0,85.0,32.1,91.5,6.3,1,1727,light,muscle_gain,11.08
20,male,184.6,96.1,78.5,33.2,91.8,6.5,3,2846,moderate,fat_loss,22.24
32,female,162.7,64.6,92.7,32.4,96.0,7.2,4,1478,light,fat_loss,20.44
17,male,174.5,86.3,81.8,36.5,97.0,5.0,4,3366,active,muscle_gain,21.72
16,male,165.5,76.8,84.8,34.4,94.3,8.4,1,2033,sedentary,fat_loss,21.13
20,male,175.6,82.9,103.3,38.4,97.5,7.6,3,2205,moderate,fat_loss,20.66
19,male,176.1,94.7,98.3,34.4,95.8,7.6,4,3325,active,muscle_gain,24.81
20,female,153.8,49.4,91.6,28.3,95.0,6.3,2,1200,light,fat_loss,13.46
26,male,176.4,75.4,77.3,34.4,94.8,6.1,2,1666,light,fat_loss,18.86
22,female,164.3,57.7,92.1,30.0,95.1,6.4,2,1200,light,fat_loss,14.51
22,female,169.2,69.6,100.6,30.9,106.7,6.5,3,2431,moderate,muscle_gain,18.03
22,female,156.1,64.2,86.2,31.1,104.7,8.1,1,1479,light,fat_loss,20.48
16,female,152.0,67.4,103.5,30.4,105.6,5.2,3,1681,sedentary,maintain,22.49
16,male,177.8,69.8,102.9,32.7,94.8,8.0,6,3289,active,muscle_gain,13.98
20,male,175.9,64.0,106.6,32.3,84.7,6.8,1,2221,sedentary,muscle_gain,13.22
18,male,167.2,69.0,93.1,35.6,89.5,7.8,5,2136,light,muscle_gain,17.56
21,male,178.9,68.2,95.9,30.5,99.3,7.2,3,2335,moderate,fat_loss,14.2
28,female,166.3,64.3,104.1,32.6,92.6,7.4,2,1362,sedentary,fat_loss,18.14
22,male,171.2,80.9,94.5,35.1,95.2,7.9,0,1993,sedentary,fat_loss,21.98
16,male,172.7,72.8,85.0,34.3,94.2,6.6,7,3308,active,muscle_gain,16.77
18,male,164.5,72.8,85.5,36.1,93.4,6.0,5,2952,moderate,muscle_gain,20.22
30,male,167.0,66.4,92.4,33.5,86.5,6.1,0,1794,sedentary,maintain,19.27
29,female,168.4,77.6,77.1,31.5,99.5,7.6,5,2320,moderate,muscle_gain,23.31
25,male,172.9,72.9,88.6,34.5,91.6,8.2,4,1915,light,fat_loss,18.81
16,female,150.5,54.8,101.0,28.2,99.3,6.4,1,1200,sedentary,fat_loss,16.51
23,female,158.7,49.5,70.0,29.1,87.3,7.8,5,1691,moderate,fat_loss,12.67
24,female,161.6,45.2,105.3,28.4,96.3,7.7,3,1686,light,maintain,10.09
22,male,170.8,57.0,101.2,32.0,88.0,5.7,0,1592,sedentary,fat_loss,12.31
19,female,163.0,62.2,85.4,28.1,97.6,7.8,2,2135,active,maintain,16.26
20,male,173.3,61.4,95.4,32.3,88.9,6.4,3,1686,light,fat_loss,12.93
19,male,160.6,50.0,90.0,32.5,88.7,8.4,1,1868,light,muscle_gain,11.43
17,female,168.8,67.0,102.3,31.4,100.8,7.3,1,1499,light,fat_loss,15.93
28,female,159.9,62.7,99.8,29.7,103.8,8.9,6,2271,moderate,muscle_gain,19.67
26,male,173.3,77.5,76.0,35.4,107.0,6.7,6,2331,moderate,fat_loss,20.75
